loop_id,label,p2ll
8431,0,2.5814524849815976
8432,1,1.0991806165543947
8433,1,1.4299460680782152
8434,3,2.597032270033238
8435,1,1.5873612983783787
8436,1,2.1705514899258267
8437,1,2.0244953336310134
8438,0,2.1574119712439837
8439,0,2.3734521833241513
8440,1,1.5619231124770925
8441,1,1.6156278299231983
8442,0,2.318028339104614
8443,0,1.5134023235662772
8444,0,2.0037703929642383
8445,0,1.8418606000799367
8446,1,1.919678313077065
8447,0,1.6555768113950635
8448,4,1.30944887206045
8449,1,2.2581795860330542
8450,0,2.4493202552243036
8451,0,1.2093941141154718
8452,3,1.293174270894152
8453,3,1.8837828050442949
8454,3,1.4002859543127961
8455,0,2.0339773098567155
8456,0,2.7656782664031025
8457,0,1.6018843564882996
8458,1,1.6546388338387898
8459,1,1.6383417011818382
8460,3,1.5636489933560822
8461,3,0.9815418293857899
8462,3,1.665495236539247
8463,3,2.2576447068543715
8464,1,2.083765827243659
8465,1,2.842095553907912
8466,0,1.7760279405897503
8467,3,1.419917035800492
8468,1,1.6772612807660419
8469,1,1.2182263022806863
8470,0,2.4002137611351464
8471,0,0.8833357076554768
8472,0,2.5379356136351974
8473,1,2.072966141609151
8474,0,2.457592170090684
8475,1,2.303815168816291
8476,0,2.058172484258617
8477,1,1.7303963797699466
8478,0,1.8878233456806461
8479,0,1.6570208376651983
8480,0,1.843678475812647
8481,0,1.5100024750795773
8482,0,1.901605921564747
8483,2,0.686811954869379
8484,4,0.8755349093258958
8485,2,2.0834056096261695
8486,4,0.92182998982411
8487,4,0.9723394304728775
8488,4,1.5254187123166263
8489,2,1.9368949324895262
8490,2,1.4186248973080267
8491,4,1.3446908540612208
8492,4,1.4925328458285156
8493,2,1.7669573219684398
8494,1,1.3968300491405798
8495,1,1.3968300491405798
8496,5,2.4986003277370683
8497,5,1.4464747205366086
8498,5,1.8388000798269282
8499,3,1.514235716769599
8500,3,1.3252290723814548
8501,5,2.9298247862897204
8502,3,2.210150334361463
8503,3,1.7778299090050635
8504,3,2.7189343203760252
8505,3,1.228962562850354
8506,4,1.3219023623240713
8507,3,1.2591847741800002
8508,3,1.938279988849479
8509,3,1.7602437548614882
8510,3,2.033059179720826
8511,3,1.7060957640099659
8512,1,2.413634503855266
8513,2,1.407272092035744
8514,0,2.41426058325979
8515,0,2.12119340252339
8516,4,1.4067216926869637
8517,5,3.098245337360622
8518,5,2.671428929902841
8519,1,3.1790504967883355
8520,1,2.9282384597679476
8521,3,2.8148312860315414
8522,3,2.7170687514627274
8523,3,1.9350400073050622
8524,3,1.3976139128976584
8525,3,1.9350400073050622
8526,3,1.4917829368402666
8527,5,1.950308439750303
8528,1,0.9130785001074285
8529,1,1.1624509890024481
8530,0,1.376102542988678
8531,2,1.2521923431346413
8532,4,0.9100804756797961
8533,2,1.309001602062665
8534,0,2.8217138434189404
8535,0,2.247314184091858
8536,1,1.4348424431479845
8537,0,2.357094090343269
8538,0,0.9458201950543864
8539,1,0.9298631032765554
8540,0,1.3376602212467654
8541,1,1.1022026815311863
8542,1,1.9460296243123891
8543,0,1.392205376912568
8544,0,1.3759016320954531
8545,1,3.0944024472323437
8546,1,2.6255955134940714
8547,5,1.5039495436860102
8548,1,1.7876867194826478
8549,0,1.8811211657438252
8550,0,1.5432557672352627
8551,0,1.344748902060903
8552,0,1.6268009552345195
8553,5,2.0194876454072883
8554,0,2.3606956286790717
8555,3,0.9549104730581676
8556,4,1.6248116017870144
8557,0,1.293031368247117
8558,0,1.5692842672442497
8559,0,1.3895438685511532
8560,3,1.1729852135659413
8561,0,
8562,1,1.1446844982433109
8563,1,1.5020907035017927
8564,0,
8565,0,1.2821907335645255
8566,0,1.4986679947474717
8567,0,1.65217810649299
8568,0,1.572208762014895
8569,0,1.3564544828792373
8570,0,2.012690202709229
8571,1,0.9513875979579752
8572,0,1.0990265271465964
8573,0,1.3366427252982274
8574,0,1.8393405384886812
8575,0,2.354944102043975
8576,1,2.559925876516871
8577,1,2.411860538526028
8578,1,1.6418820492347035
8579,0,1.0714385442764316
8580,0,1.5403494813531278
8581,0,2.5270086009845834
8582,0,1.8836867013092045
8583,0,3.4007213025694494
8584,0,2.7017592367595977
8585,0,1.8838389346004385
8586,1,1.149327770306674
8587,1,2.194674099808195
8588,0,
8589,1,0.8878343837415534
8590,0,2.0541418919147714
8591,0,1.8470726078236142
8592,0,1.7379736327589657
8593,0,2.413005103304897
8594,0,2.017460885503277
8595,0,1.8967190420827171
8596,0,1.827528732212222
8597,0,2.2060573112595376
8598,0,2.2376293435488956
8599,3,1.30925171399461
8600,1,1.06737683592519
8601,1,1.503827293988248
8602,0,2.184211980970444
8603,0,1.5036306621649314
8604,0,1.2640094553670038
8605,2,1.5844800718949443
8606,2,2.4454658795153463
8607,2,1.5360976799915536
8608,2,2.292780501202139
8609,4,2.0418322846305914
8610,1,1.6101471566438317
8611,1,2.088075204398165
8612,1,2.2040499193130825
8613,1,2.1422790460097865
8614,4,1.3132931917507584
8615,4,1.0660680140340721
8616,4,1.4735638225063001
8617,2,1.8389114394273318
8618,4,1.3534090387413462
8619,0,1.7128034664452605
8620,0,2.1967273910871166
8621,0,1.7128034664452605
8622,0,2.2112436244568574
8623,0,1.930778014416104
8624,0,1.0589756386588018
8625,1,1.7646627661783112
8626,5,1.1402840702174681
8627,0,1.804988596552031
8628,3,2.82282739033712
8629,3,1.4060650318125931
8630,3,2.82282739033712
8631,4,1.6669509963403137
8632,3,1.8589248770254385
8633,3,2.1345408038274885
8634,4,1.427424319988974
8635,5,1.9970833593851984
8636,5,
8637,3,1.1228152859463978
8638,5,1.221478690361712
8639,2,
8640,2,
8641,5,1.647222756258141
8642,2,
8643,5,
8644,5,
8645,4,
8646,1,2.0334644359884257
8647,1,2.0334644359884257
8648,4,1.4662976267749863
8649,4,1.2918796478175338
8650,5,2.3814450248607106
8651,5,3.7555326721888815
8652,4,0.8850561256098038
8653,2,
8654,3,1.7098040364768339
8655,3,2.5192449814027396
8656,3,0.977912477755513
8657,1,1.3782108437612355
8658,1,1.2384075249370112
8659,3,0.99544387777728
8660,5,1.6387733594923994
8661,3,0.8981797251573661
8662,5,1.4422139113911117
8663,5,1.9052546916558049
8664,3,1.3728265211821715
8665,4,0.9632962246392919
8666,4,1.5487306585529608
8667,0,1.4735712566229482
8668,1,1.5754839480981917
8669,1,1.8896891790405086
8670,2,1.8615109409100214
8671,0,1.3743799812484645
8672,0,1.3743799812484645
8673,0,1.3787755535281738
8674,0,2.355722931947756
8675,0,
8676,1,
8677,0,2.0810455603274893
8678,0,2.157762958292419
8679,0,1.657668566639633
8680,0,1.9362308057579811
8681,0,1.7728725642436836
8682,0,2.0888293866514376
8683,0,1.961730564398454
8684,1,2.649464206357615
8685,5,2.0434417489533345
8686,1,
8687,1,2.0804946000058533
8688,3,2.7489285842415274
8689,1,1.4238854445910267
8690,5,1.562592860826815
8691,1,2.434901334077754
8692,1,1.838259933042895
8693,5,1.5809284000970185
8694,3,1.7593161564414705
8695,3,1.5504841675045662
8696,2,1.9236029703458646
8697,5,2.2255929468964886
8698,3,1.7649889085006654
8699,5,1.7681148077314928
8700,5,2.2177550028478046
8701,3,1.2973851782819035
8702,2,2.7352139986383937
8703,2,2.5723912237844746
8704,2,2.677603918483962
8705,4,1.1991643946151318
8706,2,1.5888572308366924
8707,2,
8708,2,1.6743901310076343
8709,1,0.9966547813371426
8710,4,
8711,2,1.8334715079349984
8712,4,1.6436452433239275
8713,5,
8714,4,1.6041870263182905
8715,4,1.347747217869823
8716,3,2.2893598929897587
8717,2,1.6697965838207973
8718,4,1.6666248414454856
8719,4,1.611173986013579
8720,4,3.36359423386912
8721,4,2.821908517030951
8722,4,
8723,4,1.3927577511621363
8724,1,1.5746498509445455
8725,1,1.624200640343225
8726,3,1.2598465224108166
8727,3,
8728,3,
8729,3,1.7564102880509083
8730,3,1.4309120073013295
8731,3,2.3342725252845837
8732,3,1.9888025480725158
8733,5,2.052833095760981
8734,3,1.6898242065797262
8735,2,1.542559375843326
8736,1,1.9873667829152797
8737,1,1.730407884680773
8738,5,1.679838619756852
8739,3,1.258653280555028
8740,3,1.1959608244762754
8741,3,1.5891531217901893
8742,3,1.3570410441013463
8743,3,3.0335007993465464
8744,1,0.8153153567041057
8745,1,1.4322476781799989
8746,5,1.45521211920399
8747,3,1.1704515684882495
8748,5,
8749,5,1.8107401953816136
8750,4,1.3623273134629346
8751,4,1.3404585842725298
8752,5,2.476625316697692
8753,2,
8754,4,1.0179010077325905
8755,2,
8756,2,
8757,2,2.3688172304426236
8758,4,
8759,4,
8760,4,
8761,4,0.820082219903658
8762,4,
8763,4,
8764,4,
8765,4,1.3788277834319178
8766,4,2.7520256779098564
8767,1,2.04305224192885
8768,1,0.8488336422680841
8769,4,1.1033632249302556
8770,1,1.8626295235734365
8771,1,1.1528114905112654
8772,1,1.1961277394366365
8773,1,1.3362957730250327
8774,0,1.5516151770041182
8775,1,2.2527723607916164
8776,1,1.3557184928211883
8777,3,2.189395070477838
8778,3,1.202749544851211
8779,5,1.669962148635795
8780,5,1.4781069072501773
8781,3,2.7567876788107633
8782,3,1.4870184757303537
8783,3,0.7163981288049763
8784,3,1.3100390371803845
8785,3,2.131007330336829
8786,2,1.1357427178113053
8787,3,
8788,4,0.5961176304303207
8789,5,1.7669593549294804
8790,4,1.753323545443013
8791,2,1.6530567166901424
8792,2,1.447149941811306
8793,4,0.7570659117939249
8794,1,1.1794996362633838
8795,2,1.1261691167064791
8796,0,1.4492490715459971
8797,4,1.3171309753620057
8798,4,1.2064082574521928
8799,2,1.840457556327722
8800,1,2.389597274620241
8801,4,1.570414962013677
8802,2,1.3959275379063276
8803,2,2.6342379304253414
8804,4,1.4030143645219322
8805,1,0.9699315092425653
8806,1,2.0393981447717784
8807,1,1.1417228902065337
8808,1,1.6529099330570958
8809,1,1.3580227048730238
8810,1,1.2879600990720808
8811,5,1.5172509783205952
8812,1,1.5631147568888817
8813,0,2.1653852669994285
8814,0,
8815,1,1.8005461776886127
8816,1,1.7723107729923941
8817,2,
8818,1,
8819,0,1.1967993235932302
8820,1,2.06438157290039
8821,1,2.06438157290039
8822,0,1.704909905596735
8823,2,
8824,0,
8825,0,
8826,1,
8827,0,1.220478094440879
8828,0,1.35165150588675
8829,0,1.642716586949352
8830,0,1.2764586207723612
8831,0,2.1137545094949304
8832,0,1.7221414422334997
8833,0,2.1309547585741013
8834,0,1.3333434337182561
8835,0,1.209620886073063
8836,0,1.4858602959104905
8837,1,1.3556350387398584
8838,1,1.3440916164039651
8839,2,1.1524555994481085
8840,2,2.3067751087366517
8841,5,2.297102791403993
8842,1,2.643234332969315
8843,1,2.791632817873765
8844,1,1.1406890613429235
8845,4,1.5174894233602332
8846,3,1.5884459235346218
8847,3,1.466762556796235
8848,3,2.6104304472757915
8849,4,1.934746544012214
8850,3,1.1298676730541009
8851,3,1.9978405155523007
8852,3,1.9978405155523007
8853,3,1.8578280916119592
8854,1,1.2240293892301286
8855,3,3.9579644565402963
8856,3,3.025432349779929
8857,1,1.260748409137538
8858,3,1.0786166475784553
8859,3,
8860,3,2.0827510619095553
8861,3,2.488769503576491
8862,3,1.0786166475784553
8863,3,2.3026730448492234
8864,3,2.7054813929783563
8865,3,
8866,3,1.0768746254473656
8867,3,1.1385399501015876
8868,5,2.5981199964388435
8869,5,2.9529121903009927
8870,0,2.6953548398361598
8871,3,1.0648424857343541
8872,3,1.1124537621023538
8873,5,2.226683194188865
8874,2,1.332807033145954
8875,2,1.818956754694499
8876,2,2.086924206625307
8877,2,1.6698134169742667
8878,2,1.5611800162730143
8879,4,1.6161066543230593
8880,4,1.5566352322124857
8881,4,2.084402599718958
8882,2,3.072748850819183
8883,2,2.913219399345305
8884,2,1.6906190359862627
8885,5,1.8522070965464872
8886,5,1.1162627970686563
8887,3,2.182591115947832
8888,3,1.8120939861359247
8889,4,1.0825252338522582
8890,4,1.094766454116617
8891,3,1.0157245305956093
8892,5,0.9404666806257769
8893,5,1.18786181411738
8894,5,2.033317382663612
8895,5,2.3672947759992033
8896,5,2.357744121760367
8897,3,0.8311173756747212
8898,5,1.547092093165303
8899,5,1.6890135585188273
8900,5,2.019644042641342
8901,5,2.23539519579049
8902,4,0.940909283102001
8903,2,1.1248129329754004
8904,2,1.0356165240701742
8905,2,0.8356821525439447
8906,3,0.8252037100011916
8907,5,3.146238762857015
8908,5,1.4749221212628627
8909,5,1.044640565132789
8910,3,3.9660273006876543
8911,3,3.1251405004332855
8912,3,1.6759093540571897
8913,5,2.0386523772463025
8914,5,1.6808524276890746
8915,5,1.7736269861117717
8916,1,3.1069296303689597
8917,1,1.3387051855827115
8918,1,3.3524344680944336
8919,5,2.116737748807884
8920,1,1.0305416151790654
8921,1,1.128697762666679
8922,1,1.2727360220994834
8923,3,1.404417366349396
8924,5,1.346875005116893
8925,5,2.387814090152281
8926,3,1.4463777224761944
8927,0,1.2177854893647988
8928,1,1.4299831842832817
8929,0,2.2243918926232404
8930,1,1.7807785302453434
8931,1,2.84921834030533
8932,1,3.146346003218523
8933,0,1.2870588701484078
8934,1,1.5387073032029253
8935,0,1.449880567576301
8936,0,1.3716481241463006
8937,1,2.4686964162220377
8938,1,2.4686964162220377
8939,0,2.36965429773486
8940,0,1.2317123153233391
8941,1,1.0844883574953752
8942,0,2.547979933797715
8943,1,1.6555699281374867
8944,1,1.8941486276625106
8945,1,1.5233600462543466
8946,0,1.3442695835233665
8947,2,1.8471601408574316
8948,1,1.9451284037316998
8949,1,1.9090924459107959
8950,1,1.5633878612715453
8951,4,2.350524069139353
8952,4,2.1961305349371862
8953,4,2.1961305349371862
8954,4,1.506432646270215
8955,4,1.7658479619960148
8956,1,1.555296108799678
8957,1,1.8583739150283567
8958,1,1.555296108799678
8959,2,0.7287538102403318
8960,2,2.6647231906720066
8961,2,2.2411328755215787
8962,2,2.181919293593097
8963,4,1.0454995365339002
8964,5,2.043889941494088
8965,2,2.181919293593097
8966,4,1.2717120051311663
8967,2,2.0083943939081013
8968,4,1.0694028283047439
8969,2,1.6590120134501998
8970,4,1.8104344428185988
8971,4,1.417303580201798
8972,4,1.2060654128882282
8973,4,1.3318617683697689
8974,3,1.9908613099465073
8975,3,1.3334117768895202
8976,3,1.4437903267233287
8977,3,2.051949181571487
8978,3,1.7238955860079441
8979,3,1.500923971339602
8980,0,3.25039156167613
8981,1,1.7354806052852374
8982,0,2.9712332917821893
8983,0,2.1497660398472913
8984,0,1.3859453247931273
8985,0,2.3517434534380883
8986,0,1.3606233445833267
8987,0,1.3363611749602726
8988,1,2.1137074672337053
8989,1,1.9191288520047924
8990,0,1.455205658893504
8991,0,2.0508358477555575
8992,0,1.8339394893472505
8993,0,1.1482721685235076
8994,0,1.4929543237012395
8995,0,2.272103235026251
8996,0,1.3686322692651691
8997,4,2.784582057411299
8998,0,1.194904462875874
8999,0,2.1410968029451967
9000,0,2.1242152586029697
9001,1,1.2730987438348844
9002,0,1.1328713328896485
9003,0,2.2287532913830628
9004,1,2.7682824422938483
9005,0,1.9745712618619957
9006,0,2.182185228482094
9007,0,2.6824433935467145
9008,0,2.6824433935467145
9009,0,1.8518780163821769
9010,0,0.7419500781689169
9011,0,1.8518780163821769
9012,3,1.539862769310198
9013,1,1.3975707186447868
9014,5,2.5581314962069244
9015,5,1.889258639141002
9016,1,1.3975707186447868
9017,1,1.450164261117956
9018,1,1.8457046175762284
9019,1,1.4873709894373153
9020,5,2.403309625200576
9021,3,2.5853015522029943
9022,3,2.6880203172518
9023,3,1.2696949563616788
9024,5,1.4626994903130077
9025,1,2.5598842974355196
9026,5,1.1328061670476508
9027,1,2.1054529741816945
9028,1,1.793743030841364
9029,1,1.1358522287143946
9030,4,1.2291658654902369
9031,0,2.699057569930347
9032,0,2.300147242632798
9033,0,1.1978196113541066
9034,1,1.0946132679402014
9035,1,0.9900210242251365
9036,0,1.8703552036119595
9037,0,2.136428220340724
9038,0,1.8510491607256165
9039,0,2.2149233184014103
9040,0,1.7927064595392597
9041,0,2.2618875589636485
9042,1,1.8381337068517354
9043,1,1.9941852056228728
9044,1,1.7207968443356183
9045,0,2.6077068518075084
9046,0,2.0487844204042607
9047,1,1.698649701291128
9048,0,2.9483611119424773
9049,0,2.704638542338255
9050,0,2.2252114836022416
9051,0,2.3015434563132153
9052,0,2.3472600089885676
9053,0,1.7501842895762216
9054,0,1.1713824786542744
9055,0,2.0166112619018968
9056,0,0.8368124068620635
9057,0,3.287283573098112
9058,0,1.7934090254573998
9059,1,1.8131729539008064
9060,0,1.2589236733087
9061,2,1.8371628762220562
9062,1,2.186706029873313
9063,1,1.8032625910962077
9064,3,1.144820198287823
9065,1,2.736189194478701
9066,2,2.3944186925737374
9067,2,1.4443307222524742
9068,1,0.9712345480714959
9069,1,0.9233863175760105
9070,5,1.3207810873073877
9071,5,1.298198271648997
9072,5,2.0930601357175393
9073,5,1.4925962859976514
9074,5,1.2311866423930313
9075,5,1.3223038152690114
9076,5,2.5656402139375496
9077,5,2.3978991147337703
9078,5,1.0771203255478732
9079,5,1.341810353426843
9080,5,1.4984102416891665
9081,3,1.4857615107552216
9082,5,1.6816304502582033
9083,5,1.2964554477630938
9084,3,1.556500466059189
9085,5,2.0675991705358485
9086,3,1.7533607405385496
9087,5,2.2760967176395663
9088,3,1.1594710198706342
9089,3,1.002416991189496
9090,2,0.9912186846695435
9091,2,1.3062855480996614
9092,2,1.402834172157339
9093,2,1.3935550015642537
9094,2,1.7149165792169192
9095,2,0.8088427013679679
9096,4,0.8939549374525042
9097,2,1.4295601679693575
9098,4,0.9641255102263974
9099,2,0.8197876676191628
9100,2,1.3836489020159244
9101,2,1.522884257745075
9102,0,2.5284452485481044
9103,0,2.5779693110184216
9104,2,2.1540907445223167
9105,2,1.950877008788431
9106,0,1.740457072987243
9107,2,2.4253399189780978
9108,0,1.676664549496933
9109,2,2.1919626543007107
9110,2,1.3199842375078037
9111,0,1.0794859939493324
9112,0,1.6964935653119395
9113,0,1.1685007147083706
9114,0,2.0487709477680136
9115,2,2.3414686731069114
9116,2,1.339460464975378
9117,1,3.074192573673783
9118,2,1.773478317533778
9119,2,1.4065274446478788
9120,1,1.671663691066569
9121,2,1.437652139713599
9122,3,1.5008060157678067
9123,3,1.086252410682784
9124,5,1.4069694667105859
9125,3,1.1539213527182062
9126,5,1.5683910593579649
9127,3,1.2460604872200716
9128,5,1.7895613344121768
9129,1,2.110023762341118
9130,3,1.4423529504634707
9131,5,2.346066728889772
9132,5,2.2812800625957235
9133,3,2.942059650066857
9134,3,2.942059650066857
9135,3,2.449117820746397
9136,3,2.3597053247332562
9137,5,1.4253906170603619
9138,2,1.450338925201929
9139,4,0.813323855260104
9140,2,1.6700275709869064
9141,4,2.6680328504676565
9142,4,1.768632746825103
9143,4,2.776010946017651
9144,4,1.885064259481212
9145,2,1.8415134773374346
9146,2,1.3579436324107963
9147,4,3.225999067278549
9148,2,2.0518238953612933
9149,4,1.5218506580180018
9150,2,1.4582339280463386
9151,4,2.124560843859687
9152,2,1.4320268795247142
9153,4,0.9931490458958612
9154,4,0.6062843154302726
9155,4,1.2171158025043496
9156,4,1.1849121659556756
9157,2,1.5640765896219353
9158,5,1.6277303638439764
9159,5,1.980621735477984
9160,5,1.5578837712127727
9161,3,1.1438006948340882
9162,5,1.017596457724255
9163,5,1.211926783527338
9164,5,1.9794227974471363
9165,5,2.6307649925595533
9166,5,1.5578837712127727
9167,5,1.1903008689530041
9168,5,2.4520713000620176
9169,5,1.7888294223911623
9170,5,2.1655649503856615
9171,5,4.161982289562859
9172,5,1.7242669903186774
9173,5,1.5557019566349655
9174,5,2.5759731106545063
9175,5,1.5144501222763875
9176,5,1.2692219567655905
9177,5,1.2542406831209523
9178,3,1.7314247797699385
9179,5,0.8836259555105173
9180,3,1.7314247797699385
9181,3,1.9884040408518096
9182,3,1.3618180893564975
9183,3,1.423310081592358
9184,5,1.827383793669675
9185,2,1.6905803738375749
9186,1,2.564995552715183
9187,1,1.6007147779604933
9188,2,1.1202689185318135
9189,1,1.6619350284294712
9190,4,1.5849989188947033
9191,2,1.4850333867135785
9192,4,1.7119613262439437
9193,4,1.5858678410832063
9194,1,0.4823477581819391
9195,0,1.4504932764334177
9196,0,3.109009553541746
9197,2,1.4768930129470743
9198,1,2.932428918034453
9199,0,1.4446244263651968
9200,2,2.1075320661055206
9201,1,1.4047877763393304
9202,0,1.8399832496101103
9203,0,1.5845285728789147
9204,0,1.703152228979252
9205,0,2.41704135239012
9206,2,1.6575487310312598
9207,2,1.1202067070735944
9208,4,1.4772195498564737
9209,2,1.8719722888357728
9210,2,1.743904880672039
9211,2,1.9450576022422201
9212,2,1.536022677678801
9213,2,0.8663484841386779
9214,0,1.0675334312371685
9215,1,1.733355994097745
9216,1,1.4705455561554548
9217,2,1.742483162092625
9218,0,1.7758688593580678
9219,0,0.6115545446450524
9220,0,1.280597590661396
9221,0,2.336821605722962
9222,0,2.9131475766341937
9223,0,3.1234344573057737
9224,0,1.5850486392944456
9225,1,1.032918715009362
9226,1,1.9204221593857154
9227,0,3.125027164832097
9228,0,2.7660281812543097
9229,0,1.1944667040268715
9230,0,3.1352325092156494
9231,0,2.2903816745649026
9232,0,2.5357699621768095
9233,0,1.9128290043084932
9234,0,1.972153104736946
9235,0,2.9628427117848797
9236,0,2.780280736694642
9237,0,1.5965400737385191
9238,0,2.1355937787670216
9239,0,1.7272797088846108
9240,0,1.8451459821094796
9241,0,2.054486230033124
9242,0,2.2301638416729577
9243,0,1.0249838662526083
9244,0,2.9088616562051874
9245,0,1.3393970852169446
9246,0,1.3577462211384947
9247,1,2.7923007982558286
9248,1,2.392266708065422
9249,0,1.2815676049846805
9250,2,1.404811908137795
9251,3,1.2897991177211372
9252,3,1.2808975087421637
9253,5,1.1521622859097644
9254,5,1.4350108086188302
9255,2,1.2513175824656781
9256,2,0.9856512812447485
9257,2,1.078651041932993
9258,4,0.956942234779938
9259,5,1.629885545536413
9260,5,1.894149672033331
9261,5,1.8932527609689391
9262,5,1.7746617849219521
9263,5,1.1546033365571762
9264,5,1.2278928879929414
9265,5,1.1738670640945932
9266,2,1.0316710299588525
9267,5,1.2827878320217387
9268,5,1.6637392627983938
9269,3,0.9295661956549616
9270,5,1.5582617112931068
9271,5,1.3422474242824198
9272,3,1.7490861800047013
9273,3,2.2424879225944543
9274,3,1.1703068558251721
9275,1,1.6916097434580246
9276,1,1.6916097434580246
9277,3,1.2674246356302288
9278,3,2.4621596312109113
9279,1,1.3562098357747703
9280,0,1.6438809898964841
9281,3,1.1232179049163786
9282,3,1.7180119599401658
9283,3,1.5892565690677374
9284,0,2.29664667317658
9285,0,2.5315494893844965
9286,1,1.4987784737286036
9287,1,1.7253094566686584
9288,1,1.7786627050093298
9289,1,1.6775544270481226
9290,1,1.6227493375177768
9291,0,1.7320897064579566
9292,1,2.2290218475276156
9293,1,1.1884555183294634
9294,0,1.7005616596722513
9295,0,1.5749547886827588
9296,0,2.286211902901618
9297,1,2.407004490014546
9298,0,1.4553519274494329
9299,0,2.0247675938056027
9300,0,1.7998873258083716
9301,0,2.033847898415002
9302,0,1.5850569308725604
9303,0,1.6674625465163888
9304,0,1.6183456562945837
9305,0,1.9843294829477045
9306,0,1.5850569308725604
9307,0,2.149346226342501
9308,0,1.6012751214954815
9309,0,1.7111993391359346
9310,0,2.076818086649285
9311,0,2.4807673683182503
9312,0,1.6012751214954815
9313,0,1.8431714312071914
9314,5,2.0771703060524906
9315,0,1.8613941201250228
9316,0,1.6923814005088096
9317,0,2.802170174451914
9318,0,2.6946138856244493
9319,0,2.2121540580043924
9320,0,2.2121540580043924
9321,0,1.8351329421599354
9322,0,1.265406331451941
9323,3,1.1733159582578432
9324,0,
9325,3,1.8730863204804349
9326,3,1.5598373644552144
9327,3,1.105597251526377
9328,3,2.4540388118056327
9329,0,1.9150495486002337
9330,2,3.15605371725869
9331,2,2.396564469416184
9332,0,1.8303986753643127
9333,5,1.9409030877006586
9334,0,1.850717875377083
9335,0,2.0383315294858604
9336,0,1.5151224097559706
9337,0,1.5151224097559706
9338,2,1.7586776336692127
9339,0,1.725330960294751
9340,0,2.43531377585212
9341,0,1.8284910862556631
9342,0,3.3360088515834643
9343,0,1.6980535919413406
9344,2,2.7106313380734863
9345,2,
9346,2,
9347,4,2.3405261205475854
9348,2,2.1348904257914025
9349,4,2.3405261205475854
9350,4,0.957070500013513
9351,4,0.8554692442830784
9352,3,
9353,1,
9354,1,
9355,1,1.9141659751595559
9356,4,
9357,2,
9358,1,2.126966565824532
9359,1,1.3431835203218783
9360,1,1.6362675839715604
9361,1,1.4126464949537716
9362,1,0.8334220341428845
9363,0,1.3816844276048759
9364,5,2.5774073848827905
9365,5,1.9937004198848673
9366,1,1.674805025741907
9367,1,2.0627515021814227
9368,5,1.4571228833233
9369,5,2.31686613326578
9370,3,1.6876738176899868
9371,5,1.6742869084506233
9372,3,2.1193050170819183
9373,3,1.2204903911364176
9374,3,0.9142113068602642
9375,1,2.068062097768918
9376,2,2.686397725680673
9377,2,2.1181599312519177
9378,5,2.5162200388367744
9379,4,1.8305631471990849
9380,4,1.735198499510247
9381,4,0.8560124560379627
9382,2,
9383,5,2.0510739879673396
9384,2,
9385,5,1.85569129587769
9386,5,1.4512265549671424
9387,4,1.0967792679868875
9388,5,1.1951865750107153
9389,3,1.5370273225026496
9390,3,1.5370273225026496
9391,2,
9392,5,3.687145677537866
9393,2,4.840030440272918
9394,2,1.3619079522475286
9395,4,0.829131774427112
9396,4,1.190718452813376
9397,2,2.1855717017812357
9398,2,1.9625650018485066
9399,4,1.5648590135445082
9400,4,1.9215030506988224
9401,4,1.2653392959663392
9402,4,0.9915300776017388
9403,2,1.2653307034128067
9404,2,1.1620913761204805
9405,2,
9406,4,1.338574977996106
9407,2,1.4963357341747834
9408,4,1.8727955419286144
9409,4,1.7663754542249956
9410,2,1.1847220906699525
9411,2,1.4920764615559723
9412,1,2.275680159429089
9413,2,2.197812886661685
9414,1,2.4068436564662217
9415,1,1.657967546815802
9416,1,1.5427990607188167
9417,0,1.0739274863402977
9418,0,1.9538630180449426
9419,1,2.2771040920478836
9420,1,2.19353171573509
9421,1,1.8707564086719595
9422,1,0.9801450699229167
9423,0,1.3337389352479354
9424,1,1.9934347915464286
9425,5,2.1289508586835897
9426,1,2.0348904803953136
9427,1,1.3764287997562614
9428,2,1.6567207368797425
9429,1,1.2099768113890865
9430,5,2.1738838377855294
9431,3,1.8742145422453993
9432,3,1.3796781253552401
9433,1,1.3733657947714215
9434,0,1.9215834051778649
9435,3,1.593240595771868
9436,3,1.9946941588286518
9437,3,1.6629735646807544
9438,3,1.6103619290177378
9439,3,2.3349762783295507
9440,3,1.7298056691584585
9441,3,1.4163804245000988
9442,1,1.8672478538046
9443,3,1.7543853059108876
9444,5,1.92094685828341
9445,1,1.6738679540880599
9446,3,1.0323110725788052
9447,1,1.4210024058811075
9448,2,2.024274618294637
9449,5,2.1080403451260334
9450,1,2.3827820468047
9451,4,2.429730218427108
9452,4,0.9311150407197799
9453,2,1.9666769831316715
9454,1,0.8478749032236071
9455,4,1.9752396968567496
9456,4,1.831707049265737
9457,1,0.9944393372983417
9458,5,1.6883742155659007
9459,3,1.4497089199865756
9460,3,3.380192118307258
9461,3,3.380192118307258
9462,3,2.268361873382453
9463,3,2.268361873382453
9464,2,2.1303544481155434
9465,1,2.8598609648612716
9466,1,2.8427795540919583
9467,1,2.553533177753684
9468,1,1.156801496889528
9469,1,1.4141628789406095
9470,1,1.0330407767281646
9471,1,1.2906417341077945
9472,4,1.0129334956301859
9473,2,1.944631226659237
9474,5,2.057936116287543
9475,4,1.7125572718696584
9476,4,1.2761111275198471
9477,4,1.8854730471021766
9478,4,1.9574957732178657
